,timestamp,frame,dotbot_x_mm,dotbot_y_mm,dotbot_z_mm,lh_x_mm,lh_y_mm,lh_z_mm,lh_roll_deg,lh_pitch_deg,lh_yaw_deg
19121,2024-05-31T12:07:06.120000Z,22017,350.4047,-93.32718,1107.27262,427.40636,-648.83715,969.23592,-124.16022,-83.75278,-36.34969
19122,2024-05-31T12:07:06.130000Z,22018,352.76299,-95.07187,1109.29908,427.54186,-648.82115,969.2431,-125.09533,-83.54527,-37.27163
19123,2024-05-31T12:07:06.140000Z,22019,355.1752,-96.68474,1111.22535,427.443,-648.85755,969.23408,-124.10316,-83.66732,-36.27815
19124,2024-05-31T12:07:06.150000Z,22020,357.59516,-98.34632,1113.19373,427.46313,-648.8671,969.24809,-124.24818,-83.64722,-36.40424
19125,2024-05-31T12:07:06.160000Z,22021,359.83631,-99.75027,1115.01517,427.47808,-648.82744,969.25661,-124.46763,-83.61906,-36.65097
19126,2024-05-31T12:07:06.170000Z,22022,361.81256,-100.79019,1116.81007,427.5134,-648.81153,969.25629,-124.77441,-83.62185,-36.95851
19127,2024-05-31T12:07:06.180000Z,22023,363.40486,-101.31981,1118.58559,427.43175,-648.8213,969.26451,-124.27464,-83.71461,-36.4676
19128,2024-05-31T12:07:06.190000Z,22024,364.66092,-101.34146,1120.16688,427.4819,-648.79847,969.24262,-124.47094,-83.66689,-36.69896
19129,2024-05-31T12:07:06.200000Z,22025,365.62222,-101.18891,1121.73522,427.46357,-648.86012,969.25458,-124.24308,-83.64673,-36.41341
19130,2024-05-31T12:07:06.210000Z,22026,366.36915,-100.8825,1123.17011,427.47541,-648.79016,969.24101,-124.46076,-83.65802,-36.659
19131,2024-05-31T12:07:06.220000Z,22027,367.0486,-100.62075,1124.54696,427.49849,-648.76595,969.31105,-124.66502,-83.61784,-36.95417
19132,2024-05-31T12:07:06.230000Z,22028,367.60048,-100.28577,1125.70968,427.43514,-648.81504,969.25972,-124.23798,-83.69767,-36.44295
19133,2024-05-31T12:07:06.240000Z,22029,368.135,-99.91961,1126.71677,427.49086,-648.81325,969.25971,-124.34122,-83.60009,-36.52095
19134,2024-05-31T12:07:06.250000Z,22030,368.63411,-99.80158,1127.91947,427.4711,-648.84407,969.27213,-124.4199,-83.63151,-36.57846
19135,2024-05-31T12:07:06.260000Z,22031,369.02228,-99.73384,1128.93989,427.46878,-648.87846,969.23907,-124.54935,-83.65327,-36.69271
19136,2024-05-31T12:07:06.270000Z,22032,369.41985,-99.62055,1129.99904,427.50729,-648.82148,969.25894,-124.60429,-83.58495,-36.8051
19137,2024-05-31T12:07:06.280000Z,22033,369.73572,-99.4817,1130.93242,427.49895,-648.83047,969.23481,-124.71763,-83.63786,-36.86727
19138,2024-05-31T12:07:06.290000Z,22034,370.02996,-99.46804,1131.80167,427.42473,-648.8317,969.24365,-124.09237,-83.71936,-36.26986
19139,2024-05-31T12:07:06.300000Z,22035,370.4416,-99.52486,1132.74672,427.46008,-648.84174,969.24028,-124.4285,-83.64209,-36.59024
19140,2024-05-31T12:07:06.310000Z,22036,370.93683,-99.51142,1133.47516,427.48892,-648.79822,969.30059,-124.61028,-83.60601,-36.89808
19141,2024-05-31T12:07:06.320000Z,22037,371.51986,-99.61863,1134.29827,427.42164,-648.82646,969.25111,-124.00346,-83.72725,-36.18576
19142,2024-05-31T12:07:06.330000Z,22038,372.0766,-99.56045,1134.76536,427.50535,-648.72901,969.29288,-124.50734,-83.6392,-36.8539
19143,2024-05-31T12:07:06.340000Z,22039,372.72703,-99.58172,1135.28906,427.44693,-648.8057,969.24763,-124.16039,-83.66546,-36.362
19144,2024-05-31T12:07:06.350000Z,22040,373.22605,-99.52044,1135.72914,427.55524,-648.78275,969.29747,-124.83923,-83.52477,-37.12674
19145,2024-05-31T12:07:06.360000Z,22041,374.02963,-98.97182,1135.80385,427.47696,-648.79718,969.25941,-124.42779,-83.65084,-36.66302
19146,2024-05-31T12:07:06.370000Z,22042,374.46898,-98.85645,1136.05271,427.47252,-648.80273,969.22481,-124.68725,-83.67092,-36.84114
19147,2024-05-31T12:07:06.380000Z,22043,374.83895,-98.86419,1136.07605,427.52103,-648.75725,969.25284,-124.61005,-83.59351,-36.87328
19148,2024-05-31T12:07:06.390000Z,22044,375.23339,-98.91379,1136.02555,427.48198,-648.79218,969.2395,-124.52503,-83.64298,-36.72433
19149,2024-05-31T12:07:06.400000Z,22045,375.56384,-98.86974,1135.90222,427.47757,-648.77272,969.31256,-124.71602,-83.6434,-37.02654
19150,2024-05-31T12:07:06.410000Z,22046,375.80328,-98.92232,1135.74922,427.45053,-648.78426,969.24593,-124.16425,-83.70027,-36.39286
19151,2024-05-31T12:07:06.420000Z,22047,375.95886,-98.9024,1135.37225,427.45092,-648.82112,969.24097,-124.2683,-83.66647,-36.44111
19152,2024-05-31T12:07:06.430000Z,22048,376.06719,-98.94286,1134.99459,427.51479,-648.7878,969.23232,-124.81316,-83.63544,-37.04087
19153,2024-05-31T12:07:06.440000Z,22049,376.09761,-98.8343,1134.51893,427.45255,-648.78483,969.23866,-124.24087,-83.69446,-36.47263
19154,2024-05-31T12:07:06.450000Z,22050,376.07632,-98.76791,1134.00606,427.45948,-648.88275,969.24538,-124.46147,-83.65847,-36.64616
19155,2024-05-31T12:07:06.460000Z,22051,375.99428,-98.59022,1133.4403,427.51061,-648.85654,969.23118,-124.54353,-83.59989,-36.73948
19156,2024-05-31T12:07:06.470000Z,22052,375.88408,-98.47246,1132.92157,427.45687,-648.84231,969.21934,-124.16048,-83.66551,-36.35873
19157,2024-05-31T12:07:06.480000Z,22053,375.77267,-98.31608,1132.33706,427.44238,-648.85207,969.21654,-124.2698,-83.70491,-36.42488
19158,2024-05-31T12:07:06.490000Z,22054,375.71244,-98.05272,1131.75577,427.47572,-648.817,969.23036,-124.30025,-83.62861,-36.56646
19159,2024-05-31T12:07:06.500000Z,22055,375.68549,-97.82184,1131.13471,427.44911,-648.82371,969.22479,-124.48296,-83.71541,-36.69201
19160,2024-05-31T12:07:06.510000Z,22056,375.66786,-97.43754,1130.45192,427.52151,-648.79584,969.23335,-125.05362,-83.61374,-37.31423
19161,2024-05-31T12:07:06.520000Z,22057,375.62012,-96.9501,1129.86426,427.46112,-648.84679,969.21957,-124.26241,-83.66714,-36.45286
19162,2024-05-31T12:07:06.530000Z,22058,375.44516,-96.31117,1129.15052,427.50467,-648.8451,969.24321,-124.77322,-83.61961,-36.99104
19163,2024-05-31T12:07:06.540000Z,22059,375.18578,-95.48693,1128.42425,427.45969,-648.82696,969.21253,-124.46087,-83.69688,-36.64089
19164,2024-05-31T12:07:06.550000Z,22060,374.91137,-94.56704,1127.65448,427.5248,-648.88112,969.21713,-124.93139,-83.59843,-37.08696
19165,2024-05-31T12:07:06.560000Z,22061,374.65647,-93.84287,1126.86142,427.4856,-648.8416,969.22867,-124.65672,-83.66144,-36.85659
19166,2024-05-31T12:07:06.570000Z,22062,374.47376,-93.07957,1126.14228,427.51829,-648.84531,969.23735,-124.72437,-83.59501,-36.91848
19167,2024-05-31T12:07:06.580000Z,22063,374.32826,-92.3502,1125.327,427.49924,-648.82262,969.26041,-124.41188,-83.6402,-36.66042
19168,2024-05-31T12:07:06.590000Z,22064,374.2911,-91.74175,1124.58792,427.49257,-648.8331,969.22976,-124.53661,-83.65179,-36.72583
19169,2024-05-31T12:07:06.600000Z,22065,374.32326,-91.17783,1123.75627,427.51852,-648.79486,969.25405,-124.79795,-83.63659,-37.05533
19170,2024-05-31T12:07:06.610000Z,22066,374.36823,-90.67462,1122.99005,427.49105,-648.82988,969.22265,-124.51942,-83.64371,-36.71833
19171,2024-05-31T12:07:06.620000Z,22067,374.3917,-90.12604,1122.16352,427.47919,-648.82347,969.22034,-124.76371,-83.6637,-36.9508
19172,2024-05-31T12:07:06.630000Z,22068,374.41396,-89.48909,1121.30796,427.44858,-648.82458,969.24181,-124.07259,-83.66199,-36.26066
19173,2024-05-31T12:07:06.640000Z,22069,374.44431,-88.97476,1120.45819,427.49908,-648.80121,969.23542,-124.502,-83.5826,-36.73657
19174,2024-05-31T12:07:06.650000Z,22070,374.70945,-87.36442,1119.23661,427.48642,-648.78665,969.22498,-124.3759,-83.62528,-36.60201
19175,2024-05-31T12:07:06.660000Z,22071,374.72387,-86.6504,1118.30991,427.47347,-648.81057,969.25688,-124.46317,-83.65611,-36.67745
19176,2024-05-31T12:07:06.670000Z,22072,374.69699,-86.00955,1117.48904,427.45294,-648.72398,969.2953,-124.62322,-83.70216,-36.96514
19177,2024-05-31T12:07:06.680000Z,22073,374.6422,-85.37923,1116.65457,427.43484,-648.80812,969.24862,-124.04568,-83.70297,-36.25804
19178,2024-05-31T12:07:06.690000Z,22074,374.52354,-84.38102,1116.01003,427.49592,-648.78848,969.24603,-124.47371,-83.61769,-36.66059
19179,2024-05-31T12:07:06.700000Z,22075,374.41407,-83.40872,1115.36136,427.47484,-648.84483,969.24741,-124.33492,-83.60085,-36.52065
19180,2024-05-31T12:07:06.710000Z,22076,374.32326,-82.60874,1114.73234,427.50162,-648.80995,969.26188,-124.71999,-83.59502,-36.92477
19181,2024-05-31T12:07:06.720000Z,22077,374.19412,-81.73327,1114.40001,427.44317,-648.78044,969.24288,-124.14976,-83.70183,-36.39418
19182,2024-05-31T12:07:06.730000Z,22078,373.94339,-80.84284,1114.10561,427.47669,-648.80472,969.22335,-124.42869,-83.64271,-36.58835
19183,2024-05-31T12:07:06.740000Z,22079,373.66706,-80.13944,1113.87832,427.49413,-648.7347,969.29934,-124.53633,-83.62051,-36.86053
19184,2024-05-31T12:07:06.750000Z,22080,373.40835,-79.52823,1113.69001,427.48806,-648.74782,969.31125,-124.37965,-83.63362,-36.70333
19185,2024-05-31T12:07:06.760000Z,22081,373.20373,-78.90558,1113.5389,427.44675,-648.82638,969.27726,-124.18123,-83.67206,-36.39724
19186,2024-05-31T12:07:06.770000Z,22082,373.01042,-78.36734,1113.4833,427.51314,-648.7737,969.25096,-124.79129,-83.62884,-36.9972
19187,2024-05-31T12:07:06.780000Z,22083,372.8444,-77.93106,1113.50351,427.43893,-648.77277,969.31684,-124.31082,-83.70118,-36.61338
19188,2024-05-31T12:07:06.790000Z,22084,372.70915,-77.55495,1113.52176,427.48704,-648.74932,969.2488,-124.70845,-83.67427,-36.93206
19189,2024-05-31T12:07:06.800000Z,22085,372.58282,-77.26936,1113.55589,427.42754,-648.7757,969.22702,-124.18343,-83.67345,-36.36879
19190,2024-05-31T12:07:06.810000Z,22086,372.48563,-77.05304,1113.64512,427.46721,-648.76637,969.24303,-124.42406,-83.64139,-36.62855
19191,2024-05-31T12:07:06.820000Z,22087,372.39283,-76.94918,1113.83146,427.39485,-648.78665,969.24935,-124.06512,-83.74916,-36.27384
19192,2024-05-31T12:07:06.830000Z,22088,372.22024,-76.96466,1114.14485,427.46928,-648.78266,969.23172,-124.58,-83.66911,-36.77064
19193,2024-05-31T12:07:06.840000Z,22089,372.17022,-76.74803,1114.32664,427.47501,-648.81651,969.22691,-124.6578,-83.66209,-36.8591
19194,2024-05-31T12:07:06.850000Z,22090,372.14023,-76.53024,1114.52273,427.45328,-648.78033,969.22275,-124.23978,-83.69485,-36.4715
19195,2024-05-31T12:07:06.860000Z,22091,372.22826,-76.33686,1114.69783,427.46676,-648.78832,969.23893,-124.38081,-83.66454,-36.58507
19196,2024-05-31T12:07:06.870000Z,22092,372.50414,-76.11923,1114.81198,427.47375,-648.80683,969.24455,-124.46277,-83.65823,-36.63541
19197,2024-05-31T12:07:06.880000Z,22093,372.88458,-75.88578,1115.12819,427.4675,-648.76503,969.24065,-124.53987,-83.65071,-36.75988
19198,2024-05-31T12:07:06.890000Z,22094,373.26001,-75.3991,1115.37235,427.46884,-648.73377,969.25255,-124.70278,-83.67503,-36.93665
19199,2024-05-31T12:07:06.900000Z,22095,373.73105,-74.99518,1115.58763,427.47784,-648.79135,969.24421,-124.84753,-83.65734,-37.02514
19200,2024-05-31T12:07:06.910000Z,22096,374.18254,-74.50562,1115.81154,427.46566,-648.76196,969.24166,-124.4013,-83.67071,-36.62274
19201,2024-05-31T12:07:06.920000Z,22097,374.48707,-73.73113,1115.98602,427.49531,-648.80191,969.23436,-124.83348,-83.64701,-37.01333
19202,2024-05-31T12:07:06.930000Z,22098,374.73222,-72.7631,1116.0459,427.47725,-648.74488,969.30131,-124.39043,-83.68033,-36.73125
19203,2024-05-31T12:07:06.940000Z,22099,374.85676,-71.8268,1116.05475,427.48525,-648.80449,969.23344,-124.55451,-83.69508,-36.81071
19204,2024-05-31T12:07:06.950000Z,22100,374.95609,-70.87299,1116.06066,427.59052,-648.85521,969.25267,-125.03658,-83.51745,-37.25922
19205,2024-05-31T12:07:06.960000Z,22101,374.98164,-69.65006,1115.92646,427.54954,-648.80644,969.23817,-124.91463,-83.59763,-37.14875
19206,2024-05-31T12:07:06.970000Z,22102,374.96117,-68.448,1115.8009,427.48408,-648.84307,969.25026,-124.60122,-83.67782,-36.75218
19207,2024-05-31T12:07:06.980000Z,22103,374.84788,-67.27253,1115.54739,427.49772,-648.81688,969.25333,-124.51999,-83.64286,-36.74476
19208,2024-05-31T12:07:06.990000Z,22104,374.72436,-66.144,1115.31126,427.53983,-648.82102,969.26562,-124.9008,-83.58731,-37.16549
19209,2024-05-31T12:07:07.000000Z,22105,374.55834,-65.00683,1114.99773,427.52387,-648.82554,969.25083,-125.11131,-83.62898,-37.31559
19210,2024-05-31T12:07:07.010000Z,22106,374.38053,-63.93931,1114.68733,427.50882,-648.81565,969.2786,-124.50871,-83.63421,-36.68987
19211,2024-05-31T12:07:07.020000Z,22107,374.21632,-63.00884,1114.32466,427.52281,-648.82729,969.2881,-124.63972,-83.60001,-36.86854
19212,2024-05-31T12:07:07.030000Z,22108,374.06371,-62.12488,1113.95229,427.52293,-648.85374,969.28412,-124.96049,-83.61293,-37.1996
19213,2024-05-31T12:07:07.040000Z,22109,373.88384,-61.22826,1113.4587,427.51247,-648.85506,969.26721,-124.80573,-83.63809,-37.01079
19214,2024-05-31T12:07:07.050000Z,22110,373.71133,-60.41993,1112.95448,427.49591,-648.80926,969.26781,-124.43626,-83.64886,-36.67194
19215,2024-05-31T12:07:07.060000Z,22111,373.61507,-59.63006,1112.44039,427.4747,-648.85261,969.25753,-124.10694,-83.63986,-36.31587
19216,2024-05-31T12:07:07.070000Z,22112,373.5386,-58.9503,1111.9555,427.44336,-648.83419,969.26038,-124.03436,-83.69441,-36.22571
19217,2024-05-31T12:07:07.080000Z,22113,373.44899,-58.26441,1111.52723,427.51443,-648.77454,969.30837,-124.46972,-83.62601,-36.76141
19218,2024-05-31T12:07:07.090000Z,22114,373.39758,-57.58942,1111.00965,427.48393,-648.7871,969.26503,-124.49004,-83.67661,-36.69802
19219,2024-05-31T12:07:07.100000Z,22115,373.41076,-56.81643,1110.28498,427.49022,-648.80032,969.25812,-124.72909,-83.64402,-36.96564
19220,2024-05-31T12:07:07.110000Z,22116,373.41975,-56.34439,1109.84296,427.44324,-648.82124,969.25221,-124.20171,-83.68217,-36.37527
19221,2024-05-31T12:07:07.120000Z,22117,373.42171,-55.75963,1109.37372,427.46007,-648.80725,969.24957,-124.51442,-83.68285,-36.71003
19222,2024-05-31T12:07:07.130000Z,22118,373.49598,-55.16447,1108.96304,427.49384,-648.80641,969.25889,-124.75812,-83.61047,-36.98449
19223,2024-05-31T12:07:07.140000Z,22119,373.51526,-54.51889,1108.41559,427.48199,-648.80498,969.25114,-124.71289,-83.6351,-36.9381
19224,2024-05-31T12:07:07.150000Z,22120,373.57116,-53.89311,1107.92024,427.48577,-648.77243,969.23083,-124.30304,-83.63154,-36.5057
19225,2024-05-31T12:07:07.160000Z,22121,373.57491,-53.36933,1107.55175,427.4542,-648.79979,969.2304,-124.5096,-83.68391,-36.71966
19226,2024-05-31T12:07:07.170000Z,22122,373.64469,-52.84446,1107.20452,427.48375,-648.81829,969.23245,-124.7967,-83.62946,-36.99811
19227,2024-05-31T12:07:07.180000Z,22123,373.75613,-52.24124,1106.765,427.44922,-648.79125,969.22067,-124.2677,-83.70135,-36.48347
19228,2024-05-31T12:07:07.190000Z,22124,373.82202,-51.71248,1106.34475,427.46393,-648.8687,969.2352,-124.84176,-83.6573,-37.02352
19229,2024-05-31T12:07:07.200000Z,22125,373.8679,-51.15855,1105.96059,427.51546,-648.80667,969.23777,-124.66147,-83.57085,-36.88152
19230,2024-05-31T12:07:07.210000Z,22126,373.95515,-50.74593,1105.70642,427.49288,-648.80769,969.23996,-124.68996,-83.61641,-36.8867
19231,2024-05-31T12:07:07.220000Z,22127,374.03479,-50.32731,1105.25824,427.47639,-648.71737,969.2872,-124.82713,-83.69258,-37.15078
19232,2024-05-31T12:07:07.230000Z,22128,374.10326,-50.02548,1104.93651,427.44159,-648.78748,969.24022,-124.31761,-83.72644,-36.55922
19233,2024-05-31T12:07:07.240000Z,22129,374.15739,-49.62822,1104.5792,427.47498,-648.79928,969.23946,-124.46532,-83.65733,-36.6484
19234,2024-05-31T12:07:07.250000Z,22130,374.16616,-49.3306,1104.1871,427.47638,-648.786,969.24077,-124.46612,-83.65684,-36.67168
19235,2024-05-31T12:07:07.260000Z,22131,374.18781,-49.09009,1103.92398,427.46396,-648.84037,969.26631,-124.52709,-83.64292,-36.71454
19236,2024-05-31T12:07:07.270000Z,22132,374.1966,-48.84698,1103.60371,427.50285,-648.80554,969.24651,-124.72305,-83.59493,-36.92748
19237,2024-05-31T12:07:07.280000Z,22133,374.20282,-48.58148,1103.27953,427.48437,-648.75255,969.23251,-124.67941,-83.66629,-36.94028
19238,2024-05-31T12:07:07.290000Z,22134,374.18465,-48.27934,1102.97855,427.51533,-648.72659,969.29722,-124.89816,-83.6374,-37.20715
19239,2024-05-31T12:07:07.300000Z,22135,374.15844,-48.17619,1102.73426,427.57473,-648.76594,969.22112,-125.20951,-83.55065,-37.45414
19240,2024-05-31T12:07:07.310000Z,22136,374.17327,-47.94908,1102.42921,427.50645,-648.80601,969.21544,-124.64009,-83.60452,-36.81887
19241,2024-05-31T12:07:07.320000Z,22137,374.16691,-47.88354,1102.3317,427.4898,-648.80866,969.23174,-124.66373,-83.60982,-36.86327
19242,2024-05-31T12:07:07.330000Z,22138,374.17473,-47.79485,1102.13212,427.49798,-648.80506,969.23908,-124.73798,-83.60424,-36.94347
19243,2024-05-31T12:07:07.340000Z,22139,374.17192,-47.72019,1101.98527,427.48085,-648.79035,969.24742,-124.51188,-83.64332,-36.76036
19244,2024-05-31T12:07:07.350000Z,22140,374.20671,-47.64979,1101.84547,427.50928,-648.69345,969.28721,-124.45161,-83.61469,-36.7937
19245,2024-05-31T12:07:07.360000Z,22141,374.21917,-47.64142,1101.77936,427.49648,-648.80523,969.22928,-124.37336,-83.61657,-36.54528
19246,2024-05-31T12:07:07.370000Z,22142,374.27884,-47.55902,1101.75308,427.49439,-648.71342,969.28964,-124.34004,-83.61665,-36.6727
19247,2024-05-31T12:07:07.380000Z,22143,374.32562,-47.43787,1101.71983,427.44225,-648.75419,969.23835,-124.11919,-83.68539,-36.35928
19248,2024-05-31T12:07:07.390000Z,22144,374.38275,-47.40037,1101.78439,427.4954,-648.78836,969.22953,-124.46662,-83.61942,-36.64607
19249,2024-05-31T12:07:07.400000Z,22145,374.46908,-47.3045,1101.7965,427.46696,-648.76636,969.22738,-124.18652,-83.67265,-36.38071
19250,2024-05-31T12:07:07.410000Z,22146,374.56194,-47.26981,1101.82563,427.4502,-648.82842,969.24613,-124.269,-83.6665,-36.43186
19251,2024-05-31T12:07:07.420000Z,22147,374.67911,-47.15634,1101.81446,427.53528,-648.76466,969.28792,-124.70264,-83.54754,-36.9525
19252,2024-05-31T12:07:07.430000Z,22148,374.80017,-47.10655,1101.8349,427.46402,-648.79822,969.24571,-124.60572,-83.67608,-36.78007
19253,2024-05-31T12:07:07.440000Z,22149,374.91397,-47.17817,1101.86027,427.47419,-648.77648,969.24756,-124.55545,-83.6587,-36.80244
19254,2024-05-31T12:07:07.450000Z,22150,375.03362,-47.06207,1101.85367,427.4546,-648.83692,969.27037,-124.44138,-83.65064,-36.6399
19255,2024-05-31T12:07:07.460000Z,22151,375.12556,-47.04078,1101.84032,427.50923,-648.73548,969.28994,-124.32347,-83.59906,-36.59078
19256,2024-05-31T12:07:07.470000Z,22152,375.23441,-47.05533,1101.83015,427.50987,-648.77832,969.24185,-124.77486,-83.66232,-36.92646
19257,2024-05-31T12:07:07.480000Z,22153,375.31012,-47.10518,1101.85605,427.5182,-648.73583,969.24171,-124.5621,-83.6063,-36.8091
19258,2024-05-31T12:07:07.490000Z,22154,375.34881,-47.16948,1101.80304,427.53128,-648.80075,969.23169,-125.04199,-83.60934,-37.22611
19259,2024-05-31T12:07:07.500000Z,22155,375.394,-47.10828,1101.78857,427.4942,-648.82174,969.21675,-124.71543,-83.63716,-36.88144
19260,2024-05-31T12:07:07.510000Z,22156,375.42288,-47.12155,1101.76272,427.45812,-648.74642,969.22943,-124.43526,-83.73775,-36.65643
19261,2024-05-31T12:07:07.520000Z,22157,375.42931,-47.11455,1101.76957,427.50045,-648.81168,969.21053,-124.76606,-83.62416,-36.95112
19262,2024-05-31T12:07:07.530000Z,22158,375.37668,-47.18806,1101.78233,427.50414,-648.80251,969.24397,-124.5008,-83.63464,-36.69834
19263,2024-05-31T12:07:07.540000Z,22159,375.34415,-47.1799,1101.75641,427.43951,-648.83765,969.23308,-124.23673,-83.68887,-36.37744
19264,2024-05-31T12:07:07.550000Z,22160,375.31253,-47.21777,1101.76793,427.51532,-648.78825,969.23283,-124.99693,-83.63063,-37.2233
19265,2024-05-31T12:07:07.560000Z,22161,375.28029,-47.20182,1101.77237,427.47217,-648.79134,969.23159,-124.43534,-83.65121,-36.63652
19266,2024-05-31T12:07:07.570000Z,22162,375.28811,-47.23475,1101.79004,427.49583,-648.7642,969.22853,-124.85818,-83.65264,-37.05992
19267,2024-05-31T12:07:07.580000Z,22163,375.23663,-47.32276,1101.81699,427.44791,-648.79622,969.23622,-124.27762,-83.71543,-36.4429
19268,2024-05-31T12:07:07.590000Z,22164,375.22992,-47.3553,1101.80756,427.54493,-648.80126,969.25232,-125.27317,-83.57523,-37.50773
19269,2024-05-31T12:07:07.600000Z,22165,375.20708,-47.43316,1101.78626,427.43852,-648.79136,969.23795,-124.2933,-83.71943,-36.535
19270,2024-05-31T12:07:07.610000Z,22166,375.18468,-47.52677,1101.79475,427.40715,-648.84608,969.24307,-123.94052,-83.74105,-36.13589
19271,2024-05-31T12:07:07.620000Z,22167,375.15345,-47.51928,1101.75553,427.4427,-648.78362,969.22557,-124.38912,-83.72453,-36.59608
19272,2024-05-31T12:07:07.630000Z,22168,375.08954,-47.64961,1101.72685,427.44089,-648.77952,969.21878,-124.36511,-83.71665,-36.58315
19273,2024-05-31T12:07:07.640000Z,22169,375.02969,-47.71908,1101.70435,427.43266,-648.79336,969.23333,-124.31232,-83.73171,-36.5107
19274,2024-05-31T12:07:07.650000Z,22170,374.99803,-47.68527,1101.64888,427.49987,-648.81801,969.24724,-124.71509,-83.63718,-36.89084
19275,2024-05-31T12:07:07.660000Z,22171,374.94652,-47.83874,1101.61676,427.49796,-648.79515,969.2652,-124.44232,-83.60992,-36.66653
19276,2024-05-31T12:07:07.670000Z,22172,374.91057,-47.91582,1101.56314,427.48553,-648.80625,969.23822,-124.63107,-83.64452,-36.8065
19277,2024-05-31T12:07:07.680000Z,22173,374.87344,-47.90262,1101.45508,427.43817,-648.83285,969.24453,-124.33596,-83.68809,-36.51193
19278,2024-05-31T12:07:07.690000Z,22174,374.85026,-48.04967,1101.39822,427.48216,-648.78301,969.24016,-124.51888,-83.64364,-36.73381
19279,2024-05-31T12:07:07.700000Z,22175,374.84935,-48.06937,1101.35518,427.48611,-648.80663,969.2697,-124.69383,-83.62617,-36.92095
19280,2024-05-31T12:07:07.710000Z,22176,374.84306,-48.05862,1101.31092,427.42827,-648.8392,969.24174,-124.0675,-83.71059,-36.27053
19281,2024-05-31T12:07:07.720000Z,22177,374.83345,-48.09878,1101.26861,427.47603,-648.82284,969.24124,-124.4929,-83.67329,-36.72583
19282,2024-05-31T12:07:07.730000Z,22178,374.81086,-48.1383,1101.24038,427.42846,-648.83051,969.23988,-124.06667,-83.71249,-36.24096
19283,2024-05-31T12:07:07.740000Z,22179,374.77372,-48.17734,1101.22488,427.44429,-648.78165,969.23218,-124.28001,-83.71145,-36.48961
19284,2024-05-31T12:07:07.750000Z,22180,374.72303,-48.20129,1101.21515,427.45536,-648.829,969.23113,-124.13574,-83.64767,-36.31495
19285,2024-05-31T12:07:07.760000Z,22181,374.71088,-48.1779,1101.15363,427.47691,-648.78872,969.23635,-124.41262,-83.64168,-36.65892
19286,2024-05-31T12:07:07.770000Z,22182,374.66599,-48.17313,1101.10524,427.49366,-648.79844,969.25841,-124.75542,-83.61165,-36.99574
19287,2024-05-31T12:07:07.780000Z,22183,374.60857,-48.16716,1101.13491,427.4468,-648.79357,969.23913,-124.37339,-83.71324,-36.60875
19288,2024-05-31T12:07:07.790000Z,22184,374.54065,-48.18934,1101.10704,427.46869,-648.79029,969.23364,-124.40501,-83.68523,-36.57678
19289,2024-05-31T12:07:07.800000Z,22185,374.42849,-48.27152,1101.14657,427.47556,-648.78402,969.24665,-124.45784,-83.65794,-36.66919
19290,2024-05-31T12:07:07.810000Z,22186,374.3419,-48.19556,1101.11852,427.43857,-648.75247,969.22009,-124.25204,-83.69299,-36.46888
19291,2024-05-31T12:07:07.820000Z,22187,374.18096,-48.18235,1101.16428,427.45235,-648.83663,969.23355,-124.35184,-83.64803,-36.52248
19292,2024-05-31T12:07:07.830000Z,22188,373.93715,-48.11366,1101.25405,427.46471,-648.79344,969.23011,-124.60281,-83.67654,-36.77748
19293,2024-05-31T12:07:07.840000Z,22189,373.66848,-48.03192,1101.30194,427.51267,-648.76253,969.23865,-124.77298,-83.6199,-36.99973
19294,2024-05-31T12:07:07.850000Z,22190,373.32514,-47.99555,1101.41472,427.51936,-648.76423,969.23909,-124.66345,-83.61027,-36.86212
19295,2024-05-31T12:07:07.860000Z,22191,372.93483,-47.85701,1101.51236,427.47603,-648.7925,969.25673,-124.65372,-83.66209,-36.87859
19296,2024-05-31T12:07:07.870000Z,22192,372.46768,-47.74272,1101.55917,427.45718,-648.75336,969.27348,-124.32516,-83.69704,-36.62585
19297,2024-05-31T12:07:07.880000Z,22193,371.9412,-47.67583,1101.60486,427.44093,-648.78526,969.25091,-124.31516,-83.72721,-36.56565
19298,2024-05-31T12:07:07.890000Z,22194,371.33047,-47.47592,1101.71114,427.50201,-648.72497,969.31313,-124.59476,-83.59259,-36.96428
19299,2024-05-31T12:07:07.900000Z,22195,370.62271,-47.41746,1101.84249,427.54817,-648.80032,969.26434,-125.24616,-83.56792,-37.48493
19300,2024-05-31T12:07:07.910000Z,22196,369.95892,-47.23167,1101.9571,427.46033,-648.83923,969.25076,-124.43266,-83.64127,-36.60401
19301,2024-05-31T12:07:07.920000Z,22197,369.17621,-47.10117,1102.15622,427.50587,-648.81827,969.25206,-124.7729,-83.62312,-36.95499
19302,2024-05-31T12:07:07.930000Z,22198,368.31431,-46.87434,1102.41917,427.47455,-648.73031,969.29249,-124.41113,-83.65112,-36.74102
19303,2024-05-31T12:07:07.940000Z,22199,367.37283,-46.3998,1102.62851,427.43929,-648.761,969.30527,-124.29677,-83.69104,-36.62103
19304,2024-05-31T12:07:07.950000Z,22200,366.33415,-46.19189,1103.00433,427.47828,-648.76007,969.28569,-124.4787,-83.67719,-36.75224
19305,2024-05-31T12:07:07.960000Z,22201,365.17334,-45.66819,1103.43333,427.50992,-648.84872,969.25294,-124.82937,-83.606,-37.05035
